price,brand,model,year,title_status,mileage,color,state,country,condition
34000,dodge,durango,2019,clean vehicle,19695.0,black,new jersey, usa,2 hours left
13700,dodge,journey,2017,clean vehicle,51041.0,black,pennsylvania, usa,1 days left
19100,dodge,challenger,2018,clean vehicle,22646.0,white,west virginia, usa,2 days left
11800,dodge,journey,2018,clean vehicle,18138.0,white,west virginia, usa,2 days left
27500,dodge,durango,2019,clean vehicle,23987.0,gray,nevada, usa,6 hours left
26900,dodge,durango,2019,clean vehicle,17160.0,black,nevada, usa,6 hours left
27100,dodge,durango,2019,clean vehicle,26929.0,white,nevada, usa,6 hours left
27200,dodge,durango,2019,clean vehicle,25815.0,white,nevada, usa,6 hours left
9000,dodge,caravan,2017,clean vehicle,81992.0,silver,florida, usa,4 days left
22500,dodge,challenger,2019,clean vehicle,5000.0,gray,south carolina, usa,21 hours left
7700,dodge,door,2015,clean vehicle,62683.0,white,west virginia, usa,2 days left
4500,dodge,van,2013,clean vehicle,107224.0,white,florida, usa,4 days left
2200,dodge,door,2013,salvage insurance,184905.0,gray,illinois, usa,16 hours left
21500,dodge,charger,2019,clean vehicle,35153.0,black,pennsylvania, usa,6 days left
18800,dodge,challenger,2019,clean vehicle,26474.0,orange,pennsylvania, usa,6 days left
21800,dodge,charger,2019,clean vehicle,30943.0,red,pennsylvania, usa,6 days left
20300,dodge,challenger,2019,clean vehicle,17154.0,black,pennsylvania, usa,6 days left
8200,dodge,van,2016,clean vehicle,79637.0,white,south carolina, usa,21 hours left
19000,dodge,caravan,2019,clean vehicle,12123.0,red,pennsylvania, usa,6 days left
8400,dodge,door,2016,clean vehicle,107822.0,blue,south carolina, usa,21 hours left
19500,dodge,caravan,2019,clean vehicle,10221.0,blue,pennsylvania, usa,6 days left
7000,dodge,door,2015,clean vehicle,95278.0,blue,south carolina, usa,21 hours left
19500,dodge,challenger,2019,clean vehicle,13457.0,gray,pennsylvania, usa,6 days left
8500,dodge,van,2014,clean vehicle,69936.0,blue,missouri, usa,21 hours left
20500,dodge,challenger,2019,clean vehicle,13520.0,gray,pennsylvania, usa,6 days left
4900,dodge,door,2014,clean vehicle,96922.0,silver,south carolina, usa,21 hours left
20800,dodge,door,2014,clean vehicle,72594.0,black,missouri, usa,21 hours left
28500,dodge,durango,2019,clean vehicle,17896.0,silver,pennsylvania, usa,6 days left
21900,dodge,caravan,2019,clean vehicle,11088.0,silver,pennsylvania, usa,6 days left
15800,dodge,caravan,2019,clean vehicle,29567.0,black,nevada, usa,2 days left
33000,dodge,durango,2019,clean vehicle,15655.0,white,colorado, usa,16 hours left
22700,dodge,challenger,2019,clean vehicle,26428.0,black,nevada, usa,2 days left
21900,dodge,charger,2019,clean vehicle,29003.0,white,pennsylvania, usa,6 days left
19300,dodge,charger,2019,clean vehicle,32229.0,red,pennsylvania, usa,6 days left
30700,dodge,durango,2019,clean vehicle,26503.0,black,nevada, usa,2 days left
19300,dodge,challenger,2019,clean vehicle,15446.0,black,pennsylvania, usa,6 days left
13750,dodge,caravan,2014,clean vehicle,128556.0,white,california, usa,5 hours left
16400,dodge,caravan,2019,clean vehicle,23369.0,silver,nevada, usa,2 days left
19500,dodge,caravan,2019,clean vehicle,8767.0,black,pennsylvania, usa,6 days left
15100,dodge,caravan,2019,clean vehicle,48319.0,white,nevada, usa,2 days left
28500,dodge,durango,2019,clean vehicle,15275.0,black,pennsylvania, usa,6 days left
15300,dodge,caravan,2019,clean vehicle,33826.0,white,nevada, usa,2 days left
20300,dodge,challenger,2019,clean vehicle,16679.0,white,pennsylvania, usa,6 days left
22000,dodge,charger,2019,clean vehicle,26184.0,gray,pennsylvania, usa,6 days left
16700,dodge,journey,2019,clean vehicle,21203.0,gray,nevada, usa,2 days left
19300,dodge,challenger,2019,clean vehicle,17870.0,black,pennsylvania, usa,6 days left
34100,dodge,durango,2019,clean vehicle,17909.0,gray,michigan, usa,21 hours left
14600,dodge,caravan,2019,clean vehicle,41126.0,silver,nevada, usa,2 days left
18200,dodge,caravan,2019,clean vehicle,14098.0,red,pennsylvania, usa,6 days left
33800,dodge,durango,2019,clean vehicle,15003.0,black,michigan, usa,21 hours left
15900,dodge,journey,2019,clean vehicle,29105.0,black,nevada, usa,2 days left
16500,dodge,caravan,2019,clean vehicle,34794.0,black,pennsylvania, usa,6 days left
29600,dodge,durango,2019,clean vehicle,20034.0,silver,michigan, usa,21 hours left
14100,dodge,caravan,2019,clean vehicle,46942.0,black,nevada, usa,2 days left
18200,dodge,caravan,2019,clean vehicle,14753.0,white,pennsylvania, usa,6 days left
18200,dodge,caravan,2019,clean vehicle,14359.0,black,pennsylvania, usa,6 days left
24300,dodge,charger,2019,clean vehicle,34922.0,black,michigan, usa,21 hours left
15400,dodge,journey,2019,clean vehicle,20944.0,white,nevada, usa,2 days left
19000,dodge,journey,2019,clean vehicle,9877.0,white,pennsylvania, usa,6 days left
19000,dodge,journey,2019,clean vehicle,8949.0,black,pennsylvania, usa,6 days left
27800,dodge,challenger,2017,clean vehicle,13627.0,gray,georgia, usa,21 hours left
18200,dodge,journey,2019,clean vehicle,18291.0,blue,pennsylvania, usa,6 days left
15000,dodge,journey,2018,clean vehicle,38029.0,white,pennsylvania, usa,6 days left
19200,dodge,caravan,2017,clean vehicle,32593.0,gray,michigan, usa,21 hours left
15500,dodge,caravan,2018,clean vehicle,37352.0,red,pennsylvania, usa,6 days left
24900,dodge,challenger,2017,clean vehicle,23030.0,green,michigan, usa,21 hours left
15500,dodge,journey,2018,clean vehicle,30671.0,red,pennsylvania, usa,6 days left
7600,dodge,door,2012,salvage insurance,79544.0,white,texas, usa,17 hours left
18400,dodge,journey,2017,clean vehicle,15027.0,black,michigan, usa,21 hours left
14700,dodge,caravan,2018,clean vehicle,29115.0,white,florida, usa,24 hours left
3900,dodge,door,2015,clean vehicle,93604.0,white,florida, usa,2 days left
5200,dodge,door,2015,clean vehicle,100203.0,black,florida, usa,2 days left
17200,dodge,caravan,2019,clean vehicle,35401.0,silver,minnesota, usa,14 hours left
18700,dodge,caravan,2019,clean vehicle,20279.0,red,minnesota, usa,14 hours left
32000,dodge,durango,2019,clean vehicle,26090.0,red,minnesota, usa,14 hours left
14500,dodge,door,2015,clean vehicle,107924.0,white,michigan, usa,21 hours left
19400,dodge,caravan,2019,clean vehicle,14906.0,black,minnesota, usa,14 hours left
17300,dodge,caravan,2019,clean vehicle,34407.0,black,minnesota, usa,14 hours left
16700,dodge,journey,2019,clean vehicle,18049.0,orange,minnesota, usa,14 hours left
19100,dodge,caravan,2019,clean vehicle,18132.0,white,minnesota, usa,14 hours left
11100,dodge,door,2013,clean vehicle,109176.0,black,illinois, usa,21 hours left
32000,dodge,durango,2019,clean vehicle,25456.0,black,minnesota, usa,14 hours left
16900,dodge,caravan,2019,clean vehicle,38375.0,silver,minnesota, usa,14 hours left
18000,dodge,charger,2017,clean vehicle,39792.0,blue,massachusetts, usa,6 days left
17800,dodge,caravan,2019,clean vehicle,30403.0,white,minnesota, usa,14 hours left
18000,dodge,caravan,2019,clean vehicle,28252.0,white,minnesota, usa,14 hours left
17500,dodge,caravan,2019,clean vehicle,31904.0,white,minnesota, usa,14 hours left
14500,dodge,caravan,2018,clean vehicle,24336.0,silver,nevada, usa,2 days left
18500,dodge,caravan,2019,clean vehicle,23961.0,silver,minnesota, usa,14 hours left
18600,dodge,caravan,2019,clean vehicle,22919.0,silver,minnesota, usa,14 hours left
32000,dodge,durango,2019,clean vehicle,22863.0,red,minnesota, usa,14 hours left
17000,dodge,caravan,2019,clean vehicle,38817.0,black,minnesota, usa,14 hours left
16000,dodge,caravan,2019,clean vehicle,48854.0,white,minnesota, usa,14 hours left
18000,dodge,caravan,2019,clean vehicle,27288.0,white,minnesota, usa,14 hours left
15900,dodge,charger,2020,clean vehicle,5284.0,orange,pennsylvania, usa,2 days left
6200,dodge,door,2016,clean vehicle,99988.0,silver,alabama, usa,21 hours left
3700,dodge,door,2013,clean vehicle,84109.0,black,alabama, usa,21 hours left
24000,dodge,door,2012,clean vehicle,88539.0,white,mississippi, usa,21 hours left
20800,dodge,van,2013,clean vehicle,33739.0,gold,nevada, usa,2 days left
18500,dodge,door,2012,clean vehicle,101017.0,white,mississippi, usa,21 hours left
18300,dodge,challenger,2019,clean vehicle,13906.0,black,pennsylvania, usa,2 days left
21000,dodge,charger,2019,clean vehicle,20601.0,gray,pennsylvania, usa,3 days left
1300,dodge,van,2013,salvage insurance,135561.0,white,tennessee, usa,2 days left
11900,dodge,charger,2019,clean vehicle,23421.0,gray,pennsylvania, usa,2 days left
950,dodge,van,2012,salvage insurance,145174.0,white,maryland, usa,2 days left
26800,dodge,durango,2019,clean vehicle,21309.0,gray,pennsylvania, usa,2 days left
800,dodge,van,2012,salvage insurance,217576.0,orange,north carolina, usa,2 days left
21000,dodge,caravan,2019,clean vehicle,10350.0,white,pennsylvania, usa,2 days left
1900,dodge,door,2012,salvage insurance,157636.0,orange,georgia, usa,2 days left
33500,dodge,durango,2019,clean vehicle,8605.0,white,pennsylvania, usa,3 days left
900,dodge,door,2013,salvage insurance,139404.0,blue,connecticut, usa,2 days left
21000,dodge,caravan,2019,clean vehicle,10170.0,gray,pennsylvania, usa,2 days left
26800,dodge,durango,2019,clean vehicle,22272.0,silver,pennsylvania, usa,2 days left
5700,dodge,van,2016,clean vehicle,101906.0,blue,texas, usa,2 days left
18500,dodge,challenger,2019,clean vehicle,27019.0,green,pennsylvania, usa,2 days left
33000,dodge,durango,2019,clean vehicle,10930.0,white,pennsylvania, usa,3 days left
11000,dodge,caravan,2019,clean vehicle,73552.0,silver,texas, usa,2 days left
15800,dodge,caravan,2019,clean vehicle,37107.0,blue,pennsylvania, usa,2 days left
3600,dodge,door,2013,salvage insurance,124247.0,white,michigan, usa,2 days left
16300,dodge,caravan,2019,clean vehicle,36993.0,white,pennsylvania, usa,2 days left
2700,dodge,door,2015,clean vehicle,67133.0,white,texas, usa,2 days left
12800,dodge,caravan,2019,clean vehicle,33580.0,no_color,pennsylvania, usa,2 days left
9700,dodge,door,2015,clean vehicle,94140.0,black,texas, usa,2 days left
18300,dodge,journey,2019,clean vehicle,10447.0,silver,pennsylvania, usa,2 days left
16000,dodge,charger,2019,clean vehicle,10229.0,silver,illinois, usa,19 hours left
21000,dodge,caravan,2019,clean vehicle,6269.0,gray,pennsylvania, usa,3 days left
3700,dodge,door,2014,clean vehicle,98699.0,white,texas, usa,2 days left
33000,dodge,durango,2019,clean vehicle,10631.0,gray,illinois, usa,2 days left
14700,dodge,caravan,2019,clean vehicle,44381.0,silver,pennsylvania, usa,2 days left
33000,dodge,durango,2019,clean vehicle,13960.0,silver,illinois, usa,2 days left
15900,dodge,caravan,2019,clean vehicle,14051.0,white,pennsylvania, usa,2 days left
33000,dodge,durango,2019,clean vehicle,20800.0,gray,illinois, usa,2 days left
33000,dodge,durango,2019,clean vehicle,8873.0,gray,illinois, usa,2 days left
32500,dodge,durango,2019,clean vehicle,15502.0,black,illinois, usa,2 days left
33000,dodge,durango,2019,clean vehicle,9669.0,silver,illinois, usa,2 days left
13000,dodge,caravan,2018,clean vehicle,50873.0,black,virginia, usa,8 days left
33000,dodge,durango,2019,clean vehicle,14117.0,white,illinois, usa,2 days left
16500,dodge,charger,2019,clean vehicle,46820.0,red,illinois, usa,19 hours left
33000,dodge,durango,2019,clean vehicle,7247.0,gray,illinois, usa,2 days left
34500,dodge,challenger,2017,clean vehicle,40991.0,red,north carolina, usa,Listing Expired
33500,dodge,durango,2019,clean vehicle,9023.0,white,illinois, usa,2 days left
48000,dodge,durango,2018,clean vehicle,8047.0,white,pennsylvania, usa,3 days left
54500,dodge,durango,2019,clean vehicle,3966.0,red,illinois, usa,2 days left
13200,dodge,caravan,2018,clean vehicle,41014.0,silver,pennsylvania, usa,3 days left
31500,dodge,durango,2018,clean vehicle,20907.0,white,illinois, usa,2 days left
17400,dodge,durango,2017,clean vehicle,89795.0,red,illinois, usa,2 days left
26000,dodge,durango,2017,clean vehicle,57158.0,white,illinois, usa,2 days left
1700,dodge,door,2013,salvage insurance,126718.0,orange,texas, usa,2 days left
11000,dodge,door,2013,clean vehicle,83976.0,white,illinois, usa,2 days left
21000,dodge,charger,2018,clean vehicle,12554.0,gray,texas, usa,10 days left
5500,dodge,door,2015,clean vehicle,60707.0,gray,texas, usa,10 days left
7500,dodge,door,2014,clean vehicle,40110.0,red,texas, usa,10 days left
15800,dodge,caravan,2019,clean vehicle,28038.0,silver,michigan, usa,21 hours left
16900,dodge,journey,2019,clean vehicle,26643.0,red,michigan, usa,21 hours left
25000,dodge,durango,2019,clean vehicle,36127.0,white,michigan, usa,21 hours left
18000,dodge,door,2019,salvage insurance,19983.0,black,massachusetts, usa,3 days left
15600,dodge,caravan,2019,clean vehicle,29926.0,black,michigan, usa,21 hours left
23800,dodge,durango,2019,clean vehicle,36750.0,white,north carolina, usa,2 days left
16800,dodge,journey,2019,clean vehicle,27312.0,black,michigan, usa,21 hours left
22700,dodge,durango,2019,clean vehicle,49575.0,white,north carolina, usa,2 days left
23300,dodge,challenger,2019,clean vehicle,30279.0,red,north carolina, usa,2 days left
23500,dodge,challenger,2019,clean vehicle,25825.0,white,north carolina, usa,2 days left
25500,dodge,durango,2019,clean vehicle,32474.0,silver,north carolina, usa,2 days left
21800,dodge,challenger,2019,clean vehicle,30585.0,white,north carolina, usa,2 days left
22800,dodge,durango,2019,clean vehicle,36203.0,gray,north carolina, usa,2 days left
18200,dodge,caravan,2019,clean vehicle,29602.0,red,michigan, usa,21 hours left
23500,dodge,challenger,2019,clean vehicle,28689.0,red,north carolina, usa,2 days left
25700,dodge,durango,2019,clean vehicle,31447.0,charcoal,north carolina, usa,2 days left
15700,dodge,caravan,2019,clean vehicle,39148.0,white,north carolina, usa,2 days left
17500,dodge,journey,2018,clean vehicle,33495.0,silver,michigan, usa,21 hours left
15700,dodge,caravan,2019,clean vehicle,35274.0,white,north carolina, usa,2 days left
16500,dodge,caravan,2018,clean vehicle,48745.0,white,indiana, usa,21 hours left
16100,dodge,caravan,2019,clean vehicle,31297.0,red,north carolina, usa,2 days left
15600,dodge,caravan,2019,clean vehicle,38745.0,charcoal,north carolina, usa,2 days left
15400,dodge,caravan,2019,clean vehicle,37704.0,gray,north carolina, usa,2 days left
28200,dodge,durango,2017,clean vehicle,27060.0,white,michigan, usa,21 hours left
15300,dodge,caravan,2019,clean vehicle,40002.0,no_color,north carolina, usa,2 days left
15900,dodge,caravan,2019,clean vehicle,34930.0,red,north carolina, usa,2 days left
17700,dodge,door,2016,clean vehicle,22863.0,gray,indiana, usa,21 hours left
15800,dodge,caravan,2019,clean vehicle,36876.0,white,north carolina, usa,2 days left
15900,dodge,caravan,2019,clean vehicle,34264.0,charcoal,north carolina, usa,2 days left
25300,dodge,charger,2019,clean vehicle,17515.0,red,new mexico, usa,21 hours left
16300,dodge,caravan,2019,clean vehicle,27071.0,silver,north carolina, usa,2 days left
29500,dodge,durango,2019,clean vehicle,14656.0,gray,new mexico, usa,21 hours left
14500,dodge,caravan,2019,clean vehicle,35652.0,gray,north carolina, usa,2 days left
15400,dodge,caravan,2019,clean vehicle,30055.0,no_color,north carolina, usa,2 days left
15400,dodge,caravan,2019,clean vehicle,43088.0,charcoal,north carolina, usa,2 days left
15100,dodge,caravan,2019,clean vehicle,33641.0,purple,north carolina, usa,2 days left
15000,dodge,caravan,2019,clean vehicle,34797.0,black,north carolina, usa,2 days left
15500,dodge,caravan,2019,clean vehicle,43943.0,gray,north carolina, usa,2 days left
15000,dodge,caravan,2019,clean vehicle,35744.0,no_color,north carolina, usa,2 days left
15200,dodge,caravan,2019,clean vehicle,31542.0,no_color,north carolina, usa,2 days left
15700,dodge,caravan,2019,clean vehicle,26899.0,white,north carolina, usa,2 days left
16100,dodge,journey,2019,clean vehicle,29985.0,silver,north carolina, usa,2 days left
16300,dodge,journey,2018,clean vehicle,37009.0,silver,texas, usa,21 hours left
16000,dodge,journey,2019,clean vehicle,30731.0,white,north carolina, usa,2 days left
16900,dodge,journey,2019,clean vehicle,30062.0,silver,north carolina, usa,2 days left
17000,dodge,journey,2019,clean vehicle,28295.0,charcoal,north carolina, usa,2 days left
17300,dodge,journey,2019,clean vehicle,25534.0,silver,north carolina, usa,2 days left
15900,dodge,journey,2019,clean vehicle,29716.0,gray,north carolina, usa,2 days left
15700,dodge,journey,2019,clean vehicle,34294.0,silver,north carolina, usa,2 days left
16900,dodge,journey,2019,clean vehicle,27643.0,white,north carolina, usa,2 days left
15500,dodge,journey,2019,clean vehicle,35516.0,white,north carolina, usa,2 days left
15100,dodge,journey,2019,clean vehicle,40674.0,silver,north carolina, usa,2 days left
15500,dodge,journey,2019,clean vehicle,32494.0,white,north carolina, usa,2 days left
15400,dodge,journey,2019,clean vehicle,35047.0,red,north carolina, usa,2 days left
16500,dodge,journey,2019,clean vehicle,32898.0,silver,north carolina, usa,2 days left
42500,dodge,challenger,2015,clean vehicle,13740.0,black,texas, usa,21 hours left
16600,dodge,journey,2019,clean vehicle,23132.0,charcoal,north carolina, usa,2 days left
15200,dodge,journey,2019,clean vehicle,37174.0,silver,north carolina, usa,2 days left
15800,dodge,journey,2019,clean vehicle,34023.0,charcoal,north carolina, usa,2 days left
16900,dodge,journey,2019,clean vehicle,30021.0,charcoal,north carolina, usa,2 days left
11100,dodge,caravan,2017,clean vehicle,51469.0,gray,north carolina, usa,2 days left
15600,dodge,journey,2019,clean vehicle,31237.0,charcoal,north carolina, usa,2 days left
16900,dodge,journey,2019,clean vehicle,30186.0,silver,north carolina, usa,2 days left
